order_number,product_key,customer_key,order_date,ship_date,due_date,sales_amount,quantity,price
SO51663,241,5328,2013-01-26,2013-02-02,2013-02-07,2443,1,2443
SO51663,207,5328,2013-01-26,2013-02-02,2013-02-07,9,1,9
SO51663,397,5328,2013-01-26,2013-02-02,2013-02-07,5,1,5
SO51663,268,5328,2013-01-26,2013-02-02,2013-02-07,9,1,9
SO51664,218,2743,2013-01-26,2013-02-02,2013-02-07,769,1,769
SO51664,385,2743,2013-01-26,2013-02-02,2013-02-07,30,1,30
SO51664,397,2743,2013-01-26,2013-02-02,2013-02-07,5,1,5
SO51664,361,2743,2013-01-26,2013-02-02,2013-02-07,2,1,2
SO51665,225,253,2013-01-26,2013-02-02,2013-02-07,2320,1,2320
SO51665,276,253,2013-01-26,2013-02-02,2013-02-07,22,1,22
SO51666,229,8265,2013-01-26,2013-02-02,2013-02-07,540,1,540
SO51666,397,8265,2013-01-26,2013-02-02,2013-02-07,5,1,5
SO51666,207,8265,2013-01-26,2013-02-02,2013-02-07,9,1,9
SO51667,227,70,2013-01-26,2013-02-02,2013-02-07,2320,1,2320
SO51668,225,102,2013-01-26,2013-02-02,2013-02-07,2320,1,2320
SO51668,362,102,2013-01-26,2013-02-02,2013-02-07,120,1,120
SO51669,268,15307,2013-01-26,2013-02-02,2013-02-07,9,1,9
SO51669,255,15307,2013-01-26,2013-02-02,2013-02-07,742,1,742
SO51670,264,13422,2013-01-26,2013-02-02,2013-02-07,2384,1,2384
SO51670,268,13422,2013-01-26,2013-02-02,2013-02-07,9,1,9
SO51670,378,13422,2013-01-26,2013-02-02,2013-02-07,54,1,54
SO51671,228,11399,2013-01-26,2013-02-02,2013-02-07,540,1,540
SO51672,241,8436,2013-01-27,2013-02-03,2013-02-08,2443,1,2443
SO51672,207,8436,2013-01-27,2013-02-03,2013-02-08,9,1,9
SO51672,397,8436,2013-01-27,2013-02-03,2013-02-08,5,1,5
SO51673,244,5401,2013-01-27,2013-02-03,2013-02-08,2443,1,2443
SO51673,389,5401,2013-01-27,2013-02-03,2013-02-08,33,1,33
SO51673,392,5401,2013-01-27,2013-02-03,2013-02-08,4,1,4
SO51673,347,5401,2013-01-27,2013-02-03,2013-02-08,35,1,35
SO51674,241,12598,2013-01-27,2013-02-03,2013-02-08,2443,1,2443
SO51674,392,12598,2013-01-27,2013-02-03,2013-02-08,4,1,4
SO51674,389,12598,2013-01-27,2013-02-03,2013-02-08,33,1,33
SO51674,361,12598,2013-01-27,2013-02-03,2013-02-08,2,1,2
SO51675,210,4549,2013-01-27,2013-02-03,2013-02-08,540,1,540
SO51675,206,4549,2013-01-27,2013-02-03,2013-02-08,10,1,10
SO51675,397,4549,2013-01-27,2013-02-03,2013-02-08,5,1,5
SO51676,241,9038,2013-01-27,2013-02-03,2013-02-08,2443,1,2443
SO51676,389,9038,2013-01-27,2013-02-03,2013-02-08,33,1,33
SO51676,362,9038,2013-01-27,2013-02-03,2013-02-08,120,1,120
SO51677,226,291,2013-01-27,2013-02-03,2013-02-08,2320,1,2320
SO51677,348,291,2013-01-27,2013-02-03,2013-02-08,35,1,35
SO51678,224,225,2013-01-27,2013-02-03,2013-02-08,2295,1,2295
SO51678,348,225,2013-01-27,2013-02-03,2013-02-08,35,1,35
SO51679,223,91,2013-01-27,2013-02-03,2013-02-08,2295,1,2295
SO51679,349,91,2013-01-27,2013-02-03,2013-02-08,55,1,55
SO51679,337,91,2013-01-27,2013-02-03,2013-02-08,24,1,24
SO51680,246,1282,2013-01-27,2013-02-03,2013-02-08,742,1,742
SO51680,348,1282,2013-01-27,2013-02-03,2013-02-08,35,1,35
SO51681,248,1273,2013-01-27,2013-02-03,2013-02-08,742,1,742
SO51681,207,1273,2013-01-27,2013-02-03,2013-02-08,9,1,9
SO51682,227,58,2013-01-27,2013-02-03,2013-02-08,2320,1,2320
SO51683,222,96,2013-01-27,2013-02-03,2013-02-08,2295,1,2295
SO51683,206,96,2013-01-27,2013-02-03,2013-02-08,10,1,10
SO51683,397,96,2013-01-27,2013-02-03,2013-02-08,5,1,5
SO51683,378,96,2013-01-27,2013-02-03,2013-02-08,54,1,54
SO51684,222,452,2013-01-27,2013-02-03,2013-02-08,2295,1,2295
SO51684,276,452,2013-01-27,2013-02-03,2013-02-08,22,1,22
SO51684,206,452,2013-01-27,2013-02-03,2013-02-08,10,1,10
SO51684,397,452,2013-01-27,2013-02-03,2013-02-08,5,1,5
SO51684,346,452,2013-01-27,2013-02-03,2013-02-08,35,1,35
SO51685,235,8202,2013-01-27,2013-02-03,2013-02-08,1120,1,1120
SO51686,231,10014,2013-01-27,2013-02-03,2013-02-08,540,1,540
SO51686,207,10014,2013-01-27,2013-02-03,2013-02-08,9,1,9
SO51687,262,3182,2013-01-27,2013-02-03,2013-02-08,2384,1,2384
SO51687,348,3182,2013-01-27,2013-02-03,2013-02-08,35,1,35
SO51687,268,3182,2013-01-27,2013-02-03,2013-02-08,9,1,9
SO51688,259,5311,2013-01-27,2013-02-03,2013-02-08,1215,1,1215
SO51688,347,5311,2013-01-27,2013-02-03,2013-02-08,35,1,35
SO51689,256,15826,2013-01-27,2013-02-03,2013-02-08,1215,1,1215
SO51689,397,15826,2013-01-27,2013-02-03,2013-02-08,5,1,5
SO51689,207,15826,2013-01-27,2013-02-03,2013-02-08,9,1,9
SO51876,241,7302,2013-01-28,2013-02-04,2013-02-09,2443,1,2443
SO51876,346,7302,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51877,227,410,2013-01-28,2013-02-04,2013-02-09,2320,1,2320
SO51877,391,410,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51877,386,410,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51877,348,410,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51878,225,469,2013-01-28,2013-02-04,2013-02-09,2320,1,2320
SO51879,268,17789,2013-01-28,2013-02-04,2013-02-09,9,1,9
SO51880,207,1205,2013-01-28,2013-02-04,2013-02-09,9,1,9
SO51880,397,1205,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51880,382,1205,2013-01-28,2013-02-04,2013-02-09,9,1,9
SO51881,391,10408,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51881,386,10408,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51881,361,10408,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51882,393,16689,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51882,361,16689,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51882,383,16689,2013-01-28,2013-02-04,2013-02-09,159,1,159
SO51883,346,4139,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51884,390,5339,2013-01-28,2013-02-04,2013-02-09,29,1,29
SO51884,393,5339,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51884,335,5339,2013-01-28,2013-02-04,2013-02-09,24,1,24
SO51885,361,4641,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51886,361,7294,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51887,379,531,2013-01-28,2013-02-04,2013-02-09,54,1,54
SO51887,336,531,2013-01-28,2013-02-04,2013-02-09,24,1,24
SO51888,392,18080,2013-01-28,2013-02-04,2013-02-09,4,1,4
SO51888,348,18080,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51888,394,18080,2013-01-28,2013-02-04,2013-02-09,64,1,64
SO51889,387,16660,2013-01-28,2013-02-04,2013-02-09,21,1,21
SO51889,377,16660,2013-01-28,2013-02-04,2013-02-09,54,1,54
SO51890,389,4572,2013-01-28,2013-02-04,2013-02-09,33,1,33
SO51890,361,4572,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51891,389,13941,2013-01-28,2013-02-04,2013-02-09,33,1,33
SO51891,361,13941,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51892,389,13294,2013-01-28,2013-02-04,2013-02-09,33,1,33
SO51892,361,13294,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51893,385,12557,2013-01-28,2013-02-04,2013-02-09,30,1,30
SO51894,389,3568,2013-01-28,2013-02-04,2013-02-09,33,1,33
SO51894,392,3568,2013-01-28,2013-02-04,2013-02-09,4,1,4
SO51894,346,3568,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51894,337,3568,2013-01-28,2013-02-04,2013-02-09,24,1,24
SO51895,389,13995,2013-01-28,2013-02-04,2013-02-09,33,1,33
SO51895,361,13995,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51896,385,4857,2013-01-28,2013-02-04,2013-02-09,30,1,30
SO51896,391,4857,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51896,361,4857,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51897,397,2200,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51897,206,2200,2013-01-28,2013-02-04,2013-02-09,10,1,10
SO51897,270,2200,2013-01-28,2013-02-04,2013-02-09,8,1,8
SO51898,206,4508,2013-01-28,2013-02-04,2013-02-09,10,1,10
SO51898,397,4508,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51898,379,4508,2013-01-28,2013-02-04,2013-02-09,54,1,54
SO51899,397,5983,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51899,348,5983,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51899,350,5983,2013-01-28,2013-02-04,2013-02-09,50,1,50
SO51900,391,3871,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51900,276,3871,2013-01-28,2013-02-04,2013-02-09,22,1,22
SO51900,352,3871,2013-01-28,2013-02-04,2013-02-09,50,1,50
SO51900,268,3871,2013-01-28,2013-02-04,2013-02-09,9,1,9
SO51901,386,4704,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51901,391,4704,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51901,347,4704,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51902,374,2572,2013-01-28,2013-02-04,2013-02-09,70,1,70
SO51902,337,2572,2013-01-28,2013-02-04,2013-02-09,24,1,24
SO51902,351,2572,2013-01-28,2013-02-04,2013-02-09,50,1,50
SO51903,388,8345,2013-01-28,2013-02-04,2013-02-09,25,1,25
SO51903,361,8345,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51903,383,8345,2013-01-28,2013-02-04,2013-02-09,159,1,159
SO51904,392,3205,2013-01-28,2013-02-04,2013-02-09,4,1,4
SO51904,389,3205,2013-01-28,2013-02-04,2013-02-09,33,1,33
SO51904,346,3205,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51905,392,12942,2013-01-28,2013-02-04,2013-02-09,4,1,4
SO51905,346,12942,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51906,390,12963,2013-01-28,2013-02-04,2013-02-09,29,1,29
SO51907,393,5193,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51907,337,5193,2013-01-28,2013-02-04,2013-02-09,24,1,24
SO51908,387,1393,2013-01-28,2013-02-04,2013-02-09,21,1,21
SO51908,392,1393,2013-01-28,2013-02-04,2013-02-09,4,1,4
SO51909,393,567,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51909,350,567,2013-01-28,2013-02-04,2013-02-09,50,1,50
SO51910,386,3080,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51910,361,3080,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51911,386,747,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51911,391,747,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51911,361,747,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51912,386,2016,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51913,276,3330,2013-01-28,2013-02-04,2013-02-09,22,1,22
SO51913,397,3330,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51913,206,3330,2013-01-28,2013-02-04,2013-02-09,10,1,10
SO51913,349,3330,2013-01-28,2013-02-04,2013-02-09,55,1,55
SO51914,241,11896,2013-01-28,2013-02-04,2013-02-09,2443,1,2443
SO51914,270,11896,2013-01-28,2013-02-04,2013-02-09,8,1,8
SO51915,244,9201,2013-01-28,2013-02-04,2013-02-09,2443,1,2443
SO51915,392,9201,2013-01-28,2013-02-04,2013-02-09,4,1,4
SO51915,389,9201,2013-01-28,2013-02-04,2013-02-09,33,1,33
SO51916,222,694,2013-01-28,2013-02-04,2013-02-09,2295,1,2295
SO51917,260,17312,2013-01-28,2013-02-04,2013-02-09,2384,1,2384
SO51917,207,17312,2013-01-28,2013-02-04,2013-02-09,9,1,9
SO51918,230,11331,2013-01-28,2013-02-04,2013-02-09,540,1,540
SO51918,207,11331,2013-01-28,2013-02-04,2013-02-09,9,1,9
SO51918,397,11331,2013-01-28,2013-02-04,2013-02-09,5,1,5
SO51918,349,11331,2013-01-28,2013-02-04,2013-02-09,55,1,55
SO51919,230,11285,2013-01-28,2013-02-04,2013-02-09,540,1,540
SO51919,387,11285,2013-01-28,2013-02-04,2013-02-09,21,1,21
SO51919,392,11285,2013-01-28,2013-02-04,2013-02-09,4,1,4
SO51919,346,11285,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51920,234,8414,2013-01-28,2013-02-04,2013-02-09,1120,1,1120
SO51920,388,8414,2013-01-28,2013-02-04,2013-02-09,25,1,25
SO51921,256,5393,2013-01-28,2013-02-04,2013-02-09,1215,1,1215
SO51921,348,5393,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51922,232,13612,2013-01-29,2013-02-05,2013-02-10,1120,1,1120
SO51922,396,13612,2013-01-29,2013-02-05,2013-02-10,64,1,64
SO51922,347,13612,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51923,226,421,2013-01-29,2013-02-05,2013-02-10,2320,1,2320
SO51923,276,421,2013-01-29,2013-02-05,2013-02-10,22,1,22
SO51923,347,421,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51924,270,17608,2013-01-29,2013-02-05,2013-02-10,8,1,8
SO51925,207,92,2013-01-29,2013-02-05,2013-02-10,9,1,9
SO51925,397,92,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51926,388,3558,2013-01-29,2013-02-05,2013-02-10,25,1,25
SO51926,392,3558,2013-01-29,2013-02-05,2013-02-10,4,1,4
SO51926,348,3558,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51927,391,14812,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51927,276,14812,2013-01-29,2013-02-05,2013-02-10,22,1,22
SO51927,347,14812,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51927,336,14812,2013-01-29,2013-02-05,2013-02-10,24,1,24
SO51928,206,18308,2013-01-29,2013-02-05,2013-02-10,10,1,10
SO51928,397,18308,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51929,378,6063,2013-01-29,2013-02-05,2013-02-10,54,1,54
SO51930,348,4767,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51931,270,2616,2013-01-29,2013-02-05,2013-02-10,8,1,8
SO51932,268,1099,2013-01-29,2013-02-05,2013-02-10,9,1,9
SO51933,392,277,2013-01-29,2013-02-05,2013-02-10,4,1,4
SO51933,388,277,2013-01-29,2013-02-05,2013-02-10,25,1,25
SO51933,361,277,2013-01-29,2013-02-05,2013-02-10,2,1,2
SO51934,392,17238,2013-01-29,2013-02-05,2013-02-10,4,1,4
SO51934,387,17238,2013-01-29,2013-02-05,2013-02-10,21,1,21
SO51934,270,17238,2013-01-29,2013-02-05,2013-02-10,8,1,8
SO51935,390,15585,2013-01-29,2013-02-05,2013-02-10,29,1,29
SO51935,393,15585,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51936,389,288,2013-01-29,2013-02-05,2013-02-10,33,1,33
SO51936,392,288,2013-01-29,2013-02-05,2013-02-10,4,1,4
SO51936,348,288,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51936,337,288,2013-01-29,2013-02-05,2013-02-10,24,1,24
SO51937,384,6375,2013-01-29,2013-02-05,2013-02-10,25,1,25
SO51937,391,6375,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51937,348,6375,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51937,336,6375,2013-01-29,2013-02-05,2013-02-10,24,1,24
SO51938,389,13742,2013-01-29,2013-02-05,2013-02-10,33,1,33
SO51939,385,12671,2013-01-29,2013-02-05,2013-02-10,30,1,30
SO51939,391,12671,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51939,270,12671,2013-01-29,2013-02-05,2013-02-10,8,1,8
SO51940,206,3292,2013-01-29,2013-02-05,2013-02-10,10,1,10
SO51940,397,3292,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51940,346,3292,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51941,206,9538,2013-01-29,2013-02-05,2013-02-10,10,1,10
SO51941,397,9538,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51941,268,9538,2013-01-29,2013-02-05,2013-02-10,9,1,9
SO51942,206,224,2013-01-29,2013-02-05,2013-02-10,100,10,10
SO51942,349,224,2013-01-29,2013-02-05,2013-02-10,55,1,55
SO51943,206,1078,2013-01-29,2013-02-05,2013-02-10,10,1,10
SO51943,349,1078,2013-01-29,2013-02-05,2013-02-10,55,1,55
SO51943,337,1078,2013-01-29,2013-02-05,2013-02-10,24,1,24
SO51944,394,7455,2013-01-29,2013-02-05,2013-02-10,64,1,64
SO51944,397,7455,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51945,374,7836,2013-01-29,2013-02-05,2013-02-10,70,1,70
SO51945,382,7836,2013-01-29,2013-02-05,2013-02-10,9,1,9
SO51946,397,1055,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51946,362,1055,2013-01-29,2013-02-05,2013-02-10,120,1,120
SO51947,397,5782,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51947,346,5782,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51947,337,5782,2013-01-29,2013-02-05,2013-02-10,24,1,24
SO51948,391,4320,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51948,361,4320,2013-01-29,2013-02-05,2013-02-10,2,1,2
SO51949,384,5042,2013-01-29,2013-02-05,2013-02-10,25,1,25
SO51949,391,5042,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51949,348,5042,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51950,385,11819,2013-01-29,2013-02-05,2013-02-10,30,1,30
SO51950,391,11819,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51950,276,11819,2013-01-29,2013-02-05,2013-02-10,22,1,22
SO51951,392,13840,2013-01-29,2013-02-05,2013-02-10,4,1,4
SO51951,387,13840,2013-01-29,2013-02-05,2013-02-10,21,1,21
SO51951,270,13840,2013-01-29,2013-02-05,2013-02-10,8,1,8
SO51952,397,13095,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51952,346,13095,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51953,392,14311,2013-01-29,2013-02-05,2013-02-10,4,1,4
SO51953,387,14311,2013-01-29,2013-02-05,2013-02-10,21,1,21
SO51953,346,14311,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51954,397,9959,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51954,395,9959,2013-01-29,2013-02-05,2013-02-10,64,1,64
SO51955,393,2583,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51955,390,2583,2013-01-29,2013-02-05,2013-02-10,29,1,29
SO51955,348,2583,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51956,387,18394,2013-01-29,2013-02-05,2013-02-10,21,1,21
SO51956,361,18394,2013-01-29,2013-02-05,2013-02-10,2,1,2
SO51957,386,1062,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51957,391,1062,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51957,348,1062,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51958,241,9184,2013-01-29,2013-02-05,2013-02-10,2443,1,2443
SO51958,270,9184,2013-01-29,2013-02-05,2013-02-10,8,1,8
SO51959,222,297,2013-01-29,2013-02-05,2013-02-10,2295,1,2295
SO51959,276,297,2013-01-29,2013-02-05,2013-02-10,22,1,22
SO51959,361,297,2013-01-29,2013-02-05,2013-02-10,2,1,2
SO51960,268,1284,2013-01-29,2013-02-05,2013-02-10,9,1,9
SO51960,256,1284,2013-01-29,2013-02-05,2013-02-10,1215,1,1215
SO51961,229,15750,2013-01-29,2013-02-05,2013-02-10,540,1,540
SO51962,253,5492,2013-01-29,2013-02-05,2013-02-10,742,1,742
SO51962,268,5492,2013-01-29,2013-02-05,2013-02-10,9,1,9
SO51963,265,13064,2013-01-29,2013-02-05,2013-02-10,2384,1,2384
SO51963,207,13064,2013-01-29,2013-02-05,2013-02-10,9,1,9
SO51963,397,13064,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51963,346,13064,2013-01-29,2013-02-05,2013-02-10,35,1,35
SO51964,241,7310,2013-01-29,2013-02-05,2013-02-10,2443,1,2443
SO51964,207,7310,2013-01-29,2013-02-05,2013-02-10,9,1,9
SO51964,397,7310,2013-01-29,2013-02-05,2013-02-10,5,1,5
SO51964,349,7310,2013-01-29,2013-02-05,2013-02-10,55,1,55
SO51965,242,7251,2013-01-30,2013-02-06,2013-02-11,2443,1,2443
SO51965,392,7251,2013-01-30,2013-02-06,2013-02-11,4,1,4
SO51965,389,7251,2013-01-30,2013-02-06,2013-02-11,33,1,33
SO51966,226,2541,2013-01-30,2013-02-06,2013-02-11,2320,1,2320
SO51966,276,2541,2013-01-30,2013-02-06,2013-02-11,22,1,22
SO51966,397,2541,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51966,206,2541,2013-01-30,2013-02-06,2013-02-11,10,1,10
SO51966,268,2541,2013-01-30,2013-02-06,2013-02-11,9,1,9
SO51966,347,2541,2013-01-30,2013-02-06,2013-02-11,35,1,35
SO51967,227,1808,2013-01-30,2013-02-06,2013-02-11,2320,1,2320
SO51967,397,1808,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51967,206,1808,2013-01-30,2013-02-06,2013-02-11,10,1,10
SO51967,380,1808,2013-01-30,2013-02-06,2013-02-11,54,1,54
SO51967,337,1808,2013-01-30,2013-02-06,2013-02-11,24,1,24
SO51968,362,2172,2013-01-30,2013-02-06,2013-02-11,120,1,120
SO51969,384,3053,2013-01-30,2013-02-06,2013-02-11,25,1,25
SO51969,361,3053,2013-01-30,2013-02-06,2013-02-11,2,1,2
SO51970,388,6306,2013-01-30,2013-02-06,2013-02-11,25,1,25
SO51970,392,6306,2013-01-30,2013-02-06,2013-02-11,4,1,4
SO51970,268,6306,2013-01-30,2013-02-06,2013-02-11,9,1,9
SO51970,383,6306,2013-01-30,2013-02-06,2013-02-11,159,1,159
SO51971,385,5610,2013-01-30,2013-02-06,2013-02-11,30,1,30
SO51971,391,5610,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51971,206,5610,2013-01-30,2013-02-06,2013-02-11,10,1,10
SO51971,397,5610,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51971,348,5610,2013-01-30,2013-02-06,2013-02-11,35,1,35
SO51972,386,10177,2013-01-30,2013-02-06,2013-02-11,35,1,35
SO51973,386,11847,2013-01-30,2013-02-06,2013-02-11,35,1,35
SO51973,391,11847,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51973,346,11847,2013-01-30,2013-02-06,2013-02-11,35,1,35
SO51974,347,4137,2013-01-30,2013-02-06,2013-02-11,35,1,35
SO51975,337,764,2013-01-30,2013-02-06,2013-02-11,24,1,24
SO51976,268,6075,2013-01-30,2013-02-06,2013-02-11,9,1,9
SO51976,352,6075,2013-01-30,2013-02-06,2013-02-11,50,1,50
SO51977,268,7192,2013-01-30,2013-02-06,2013-02-11,9,1,9
SO51978,397,8970,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51978,207,8970,2013-01-30,2013-02-06,2013-02-11,9,1,9
SO51978,380,8970,2013-01-30,2013-02-06,2013-02-11,54,1,54
SO51979,242,8478,2013-01-30,2013-02-06,2013-02-11,2443,1,2443
SO51979,349,8478,2013-01-30,2013-02-06,2013-02-11,55,1,55
SO51979,346,8478,2013-01-30,2013-02-06,2013-02-11,35,1,35
SO51980,377,503,2013-01-30,2013-02-06,2013-02-11,54,1,54
SO51981,377,674,2013-01-30,2013-02-06,2013-02-11,54,1,54
SO51982,393,17275,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51983,387,642,2013-01-30,2013-02-06,2013-02-11,21,1,21
SO51984,387,7330,2013-01-30,2013-02-06,2013-02-11,21,1,21
SO51984,361,7330,2013-01-30,2013-02-06,2013-02-11,2,1,2
SO51985,393,16067,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51985,390,16067,2013-01-30,2013-02-06,2013-02-11,29,1,29
SO51986,392,4479,2013-01-30,2013-02-06,2013-02-11,4,1,4
SO51986,389,4479,2013-01-30,2013-02-06,2013-02-11,33,1,33
SO51986,361,4479,2013-01-30,2013-02-06,2013-02-11,2,1,2
SO51987,206,5098,2013-01-30,2013-02-06,2013-02-11,10,1,10
SO51988,206,2492,2013-01-30,2013-02-06,2013-02-11,10,1,10
SO51988,397,2492,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51989,397,10919,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51989,206,10919,2013-01-30,2013-02-06,2013-02-11,10,1,10
SO51989,377,10919,2013-01-30,2013-02-06,2013-02-11,54,1,54
SO51990,206,1166,2013-01-30,2013-02-06,2013-02-11,10,1,10
SO51990,397,1166,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51990,362,1166,2013-01-30,2013-02-06,2013-02-11,120,1,120
SO51990,335,1166,2013-01-30,2013-02-06,2013-02-11,24,1,24
SO51991,374,213,2013-01-30,2013-02-06,2013-02-11,70,1,70
SO51991,351,213,2013-01-30,2013-02-06,2013-02-11,50,1,50
SO51992,375,7988,2013-01-30,2013-02-06,2013-02-11,70,1,70
SO51992,350,7988,2013-01-30,2013-02-06,2013-02-11,50,1,50
SO51993,376,16503,2013-01-30,2013-02-06,2013-02-11,70,1,70
SO51994,276,5335,2013-01-30,2013-02-06,2013-02-11,22,1,22
SO51994,349,5335,2013-01-30,2013-02-06,2013-02-11,55,1,55
SO51994,270,5335,2013-01-30,2013-02-06,2013-02-11,8,1,8
SO51995,276,5228,2013-01-30,2013-02-06,2013-02-11,22,1,22
SO51995,351,5228,2013-01-30,2013-02-06,2013-02-11,50,1,50
SO51995,268,5228,2013-01-30,2013-02-06,2013-02-11,9,1,9
SO51996,276,3246,2013-01-30,2013-02-06,2013-02-11,22,1,22
SO51996,347,3246,2013-01-30,2013-02-06,2013-02-11,35,1,35
SO51997,391,7175,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51997,361,7175,2013-01-30,2013-02-06,2013-02-11,2,1,2
SO51998,391,6883,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51998,384,6883,2013-01-30,2013-02-06,2013-02-11,25,1,25
SO51998,361,6883,2013-01-30,2013-02-06,2013-02-11,2,1,2
SO51999,397,14800,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO51999,268,14800,2013-01-30,2013-02-06,2013-02-11,9,1,9
SO52000,393,16943,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO52000,336,16943,2013-01-30,2013-02-06,2013-02-11,24,1,24
SO52001,393,2575,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO52001,348,2575,2013-01-30,2013-02-06,2013-02-11,35,1,35
SO52002,386,633,2013-01-30,2013-02-06,2013-02-11,35,1,35
SO52002,391,633,2013-01-30,2013-02-06,2013-02-11,5,1,5
SO52002,276,633,2013-01-30,2013-02-06,2013-02-11,22,1,22
